reviewId,app_name,content,sentiment_polarity,sentiment
acc0dc22-8e39-48c9-b1bc-228f81c1d69a,SHEIN,tentei falar com o suporte da sei por causa de um pedido a ainda não chegou pelo fato de estar danificado e estar nos correios e não conseguir pois queria saber se vão entornar o valor ou a loja vai mandar outro e não conseguir,negative,disgust
f74e772a-931e-4ddf-b0e0-c4c941012e45,SHEIN,boa entrega bons produtos a intuitivo e bastante completo promoções a frete a ajuda muito a região norte,positive,happiness
a5dc9df7-e165-4c67-a22e-9c727f6c2f33,SHEIN,amo comprar na sei mais estou triste pois minhas últimas compras não estou recebendo fiz uma compra de em de junho e não recebi até agora outra de dia e também não recebi o que será que aconteceu em pode me responder comprei várias bijuterias cardinais foram cobertores são e vários vestidos no tamanho a,positive,sadness
ec82c3bc-6081-4732-8d87-4a420a116661,SHEIN,eu gosto muito das peças que compro nesse a qualidade bons valores tamanhos certos estou feliz que tirou o imposto dos consumidores,positive,happiness
481474c2-6e18-49f0-8834-2c8b5eef7fec,SHEIN,a sei sempre arrasando a qualidade das roupas e excelente chega sempre no prazo as vezes até antes roupas meia confortáveis com sele e os preços das roupas são muito boas e as peças são exatamente iguais as fotos modelos com as roupas sei está de parabéns rosto sorridente com corações mãos aplaudindo mãos aplaudindo mãos aplaudindo,positive,happiness
5879ceaf-f4e7-4955-b234-1bd20a57a80d,SHEIN,e ótimo o a só precisa arrumar uns bugs e umas coisas mas é ótimo o a precisa fazer um teste para arrumar alguns problemas mas tirando isso e ótimo recomendo me por isso dou nota recomendo me me mesmo amo compra na sei,positive,happiness
921d652d-9b11-4d1b-bc18-e0ac1ea78b88,SHEIN,comprei uma camisa ontem paguei pelo meu pedido e hoje chegou a notificação que meu pedido foi cancelado sendo a eu não cancelei não devolveram meu dinheiro e não recebi meu produto,negative,anger
8e9d59a6-d86f-43b2-b4bd-3a1aa1af24b4,SHEIN,mais sinceramente a sei tá muito ruim eu dava com pontos e a sei evaporou com eles simplesmente cancelei a minha compra eu não ia dar a mais na minha compra sinceramente a sei a foi boa ta precisando de melhores aí,negative,anger
250ed57a-8f18-467c-a751-5b5101f81759,SHEIN,estou deixando de comprar na sei e vou desinstalar o aplicativo muito burocracias fui taxada numa compra de apenas reais só me avisam para fazer logo nos correios e pagar a taxa mas só dá que meu email é inválido só que para fazer compras ele é válido com certeza já perdi a mercadoria e o dinheiro para falar com alguém no suporte é impossível se continuar assim e não fizerem nenhuma melhoria vão perder de vender,negative,disgust
eb75dcfd-2701-4d68-8f2d-ac392fc917f0,SHEIN,meu pedido taxou e eles até agora não me ajudaram em nada para compra é bom agora para solucionar os problemas essa plataforma não tem nenhuma empatia pelo cliente,negative,disgust
9953b662-1937-4cb5-9f65-44aba401cf1f,SHEIN,já foi um ótimo a agora tá péssimo todas as minhas compras estão sendo taxadas compras até com um valor mínimo a taxa é praticamente do valor da compra parando de usar e avisar as amigas também não vale mais a pena,negative,anger
7ba67132-d171-4f15-baa8-14b6a81988b5,SHEIN,deceção total nunca sei quando minhas encomendas tá no correio só fica aparecendo a tá processando a compra quando eu penso a não o pessoal do correio tá devolver a compra só transtorno minha última compra não faço mais,negative,anger
c26f4393-4aa7-46f0-980f-9cbf30d96b89,SHEIN,até o momento não tive problemas com a sei gosto muito de fazer compras super seguro não demora de chegar o material é muito bom olha é difícil descrever o quanto é bom não tenha medo podem comprar é maravilhoso,positive,happiness
81c2ee93-5874-4beb-a5d8-f8882aa63d30,SHEIN,já foi melhor no quesito entrega agora está muito demorada chega da desânimo de comprar algumas vezes até cancelam o pedido pé excede o prazo de envio muito chato isso não está mais interessante como era,negative,disgust
0391a7cd-ed4c-4fbd-9e2d-385769070616,SHEIN,ele é bom e agente compra e paga é melhor do que compra na rua na rua as coisas são muito caras e as vezes agente não tem dinheiro aí fica difícil mais na sei é tudo barato,positive,happiness
1dcfe6fe-8e5c-416c-8ac6-03c10cb0648d,SHEIN,eu vou ser sincera eh gosto muito da sei das roupas e das decorações de casa o que quando temos os pontos com o tempo vai desaparecendo e não deveria acontecer e fora que com o tempo que vi vai comprando as coisas vão ficando bem mais cara vou dar um exemplo eu dava a colocar coisas no carrinho coisas de euros ate euros e no final ficou te e tal euros ar fiz no celular de um novo usuário e fico por apensa euros isso é ridículo desse jeito vou parar de comprar na sei,positive,sadness
0ebc215c-2b06-4bd0-97c2-1608a2bd14c8,SHEIN,eu gostava muito fiz inúmeras compras mas agora todas estão sendo taxadas e é um absurdo você pagar quase duas peças para sua compra poder sair da fiscalização as minhas duas últimas compras não chegou nem a reais cada e fui taxada nas duas estou dececionada e encerrei minhas compras,negative,disgust
4dfcf67b-4c14-4683-8c45-68669804760d,SHEIN,agora a compra na sei mas me dececionei com uma compra que fiz não chegou até mim ficou na alfândega não me avisaram e a tento procurar ajuda não tem com que falar nota zero na atenção ao cliente sai no prejuízo blusas pagas e perdidas falta atenção ao cliente e demora muito para entregar já foi melhor já comprei muito na sei estou desistindo rosto sonolento rosto sonolento,negative,anger
93c62db0-f381-4c41-82cc-439ac7a6f5d2,SHEIN,ótimo a de fazer compras tem uma grande variedade de coisas tudo que tu quiser algumas coisas chegam rápido antes do prazo de entrega já comprei muitas coisas roupas acessórios coisa para pele etc enfim esse a é ótimo super confiável aproveitem rosto sorridente com olhos sorridentes,positive,happiness
ed2f338a-10e7-4cdb-9016-1f15a0d6832b,SHEIN,infelizmente compras de menos de dólares também estão sendo taxados tentei contacto com a empresa e não me responderam em tempo hábil então um cliente a menos infelizmente,negative,disgust
c79b384a-826b-49d8-ab7b-060875e5f12e,SHEIN,um a muito bom de usar fiz os pedidos no valor de quase a metade dos produtos chegou tudo pertinho gostei muito e a outra metade diz que tá taxado em critica tentei abrir o site dos correios para fazer o pagamento mais fica travando muito não consegui e os que chegou são da sei barril e os que estão taxado veio da china só podia ser de lá mesmo mais sobre o aplicativo é muito bom mesmo,positive,sadness
532ff7bc-9bc8-4fca-80ad-21492e23ec2d,SHEIN,eu adoro muito a sei passo uns do meu dia no aplicativo eu só tenho reclamações a maioria dos sapatos não tem numerações grandes a maioria só vai até e bem difícil achar sapatos para etc segunda reclamação se vi achar sapatos grandes com as numerações acima eles provavelmente não vão ser bonitinhos como os pequenos os sapatos grandes não tem detalhes não tem decoração a maioria e básica calço e é bem difícil de achar sapatos dessa numeração mais recomendo me o a coração crescendo,positive,sadness
4aeb39bc-c81b-4d08-8096-6f9fe63c8377,SHEIN,dou estrelas pois é sensacional só não dou estrelas porque deveria ter mais variedades de capas para outras marcas de celulares não só para a marca de iphone por exemplo queria uma capa de celular espelhada gráfica ou não para o meu celular comi redimi a a coisa que foi impossível achar de resto acho que está de parabéns,positive,sadness
ed1a47aa-adab-48ef-919b-8b433422603c,SHEIN,sempre comprei na sei e amava as roupas boa qualidade e preço bom mas graças à política vigente paguei quase o mesmo preço do produto em imposto na última compra agora infelizmente só dá para comprar produtos nacionais,positive,sadness
6ddeb077-f367-4bf1-ac4b-f4cca0fe1978,SHEIN,eu amava comprar na sei sério faz uns anos que usava o a mas agora está péssimo cobrando taxa em qualquer pedido fiz uma compra de pincéis de maquinagem dava nem reais e fui taxada vou parar de usar até resolverem isso se não resolverem adeus sei já foi o tempo que valia a pena comprar pela sei,negative,disgust
01bfdd52-a361-4f9d-9820-652674368a19,SHEIN,o rap era ótimo mas agora não permite que eu faça compras com o meu cartão de crédito por algum erro envolvendo o meu com que está correto e nunca foi recusado em nenhuma outra compra estou extremamente insatisfeita pois não posso utilizar outra forma de pagamento e estou impossibilitada de fazer qualquer aquisição no aplicativo após ter gastado meu tempo escolhendo os produtos já fui no chato mas não resolveram,negative,disgust
08edd012-b77c-407f-be6f-36fd4713be17,SHEIN,recusei a compra tento entrar em contacto com eles e nada de resposta do suporte sou sempre redirecionada a outra página tentei todos os meios de comunicação comprem se tiverem certeza a não vai ter problema pé quando tem eles não respondem a uma pergunta da gente e ficam apenas enrolando e te mandando de um lado para o outro homem dececionado pele morena,negative,disgust
b28179b1-72f5-4512-b28e-5e7768504329,SHEIN,é sim um a com diversas variedades de roupas porém qual o sentido dos pontos expirarem em dias é ridículo isso os pontos salvos do usuário o fornece melhores condições de comprar e ter um desconto mas agora vocês querem tirar metade dos pontos qual é sei,positive,sadness
1888f271-b1f9-4b7e-8e43-6b8dc67d561a,SHEIN,top de a só precisa melhorar na hora que o cliente guardar um link para fazer uma compra futura e que o link direcione na pagina do produto e não na paisana principal da sei porque agente tem que procurar o produto do link guardado novamente e fica chato procurar o produto novamente do link guardado só isso mais o restante o a é top,positive,sadness
d22a4cd7-06fa-4539-a800-4bac98288187,SHEIN,gosto muito de comprar na sei mais te pensando seriamente em parar de compra tudo que compro já fico pensando que vou ser taxada a minha última compra fui taxada com o valor absurdo pedir reembolso agora fui comprar objeto de reais achando eu que não ia ser taxada e fui como assim eles estão taxando com qualquer valor dececionada agora o medo de compra de novo e te pensando em parar de compra,negative,fear
e9d071d6-0afc-4364-adde-ecf5c98e5be1,SHEIN,gosto de comprar pelo a mais si vi tiver algum problema com pedidos o suporte da sei é péssimo vi si senti sozinha e abandonada nada do reembolso e as conversas com o tal do júnior e natal sumiram ainda bem que tirei pronto te dececionada só dor de cabeça com a sei pedi o reembolso o mês tá acabando e nada esperava mais consideração,negative,disgust
fee89929-ca44-4474-9dd9-bacd42dfe789,SHEIN,eu só não darei estrela a sei por que ultimamente ando bem dececionado bom eu já compra na sei por volta de ano ou mais sempre meu produtos chegaram no prazo até mesmo com duas semana após a compra sempre me sentir super satisfeita e sempre a recomendei a todos porém nesta minha ultimamente compra o meu produto veio todo danificado arranhado e pela metade ainda estou aguardando o restante que já está a mais de dias que chegou um e estou a espera no outro triste mesmo coração partido,positive,sadness
bf4eed5d-117d-45fc-b84c-fe4693d0a2a4,SHEIN,antes era um dos melhores site de compras tem tudo desde moda a decoração de casa porém duas vezes taxada com um valor de infelizmente tá perdendo credibilidade por essa parte o atendimento no a ao cliente não resolve nada o email fornecido não resolve tem a gente recusa o pedido devido a taxa ser alta e como fica o reembolso pé até agora ninguém resolveu,negative,disgust
0ed18b0a-2688-4e11-be85-d693732b2bef,SHEIN,até agora é o melhor a de compras a parte ruim é quando a mercadoria fica presa na alfandega e demora muito para chegar se isso não acontece se e a entra fosse mais rápida seria perfeito,positive,sadness
6677a1ac-a032-4f45-83fd-4593a73c54b5,SHEIN,eu comprava muita coisa para minha nené amava as rodinhas esse mês comprei um conjunto para ela e foi taxado não recebi meu reembolso e não tive problemas só com essa encomenda não foram duas na hora de entrega deram para pessoa errada péssima está ficando sinceramente dinheiro jogado fora,negative,anger
50a3b7f3-57b0-4d32-8744-a7136336c575,SHEIN,deceção não resolve o problema dos clientes o suporte não tem retorno estou com produtos quebrados sem solução de nenhum lugar nem da sei nem da loja traduzindo eu que fico no prejuízo a comprei muitas vezes lá porém vou encerrar a conta decepado espero que veja aqui e me dê uma resposta,negative,anger
0ea93bac-d8d5-4fe4-afde-b8c077c63b8e,SHEIN,eu adorava comprar na sei mais de uns meses para casa estou tentando problemas como por exemplo comprei dia a data para chegar era o produto está desde do dia parado não sei aonde praticamente dias me pedindo a esperar tartaruga entro no a do correio me diz a está na china e no a da sei me diz a está no barril só não sei aonde rosto pensativo comprei uma saída de maternidade a usar na minha bebê mais estou vendo a não vai dá certo muito dececionada,negative,anger
5f34e4cd-634d-4aa9-8c6c-d6c44ab5ad38,SHEIN,preciso falar com alguém sobre um produto não recebido e o sistema só tem mensagens automáticas e que não solucionam é ridículo sim entrar em contacto com a máquina que não resolve o problema,negative,anger
a047a3da-3bad-488e-b960-b807593ee9dd,SHEIN,não tenho nada a reclamar tanto nas roupas quinta na entrega dica para não ficar insatisfeita com a roupa procure olhar as avaliações das peças e a descrição do produto tirar medidas antes de comprar pois as maiorias das insatisfações estão em nós mesmo por comprar o lixe e não ter as informações necessárias para a compra,positive,happiness
8dc948c5-efe6-4c31-9350-f494e47c4f5c,SHEIN,site ineficiente em relação à transparência no atendimento ao cliente experiência ruim há algo incompatível no serviço da sei e no site do correio em relação a taxação gerar bolero enfim comigo não funcionou estreante,negative,anger
5f1e5e2d-0421-46c4-923d-268dc848d573,SHEIN,gostava muito da sei era os melhores preços e produtos mas infelizmente com a taxação que vem ocorrendo atualmente me deixou na mão dos não aconselho quem pensa que vai comprar em um valor você é pego de surpresa com a taxa a mais então desinstalando faz o a,negative,anger
3f7f24c0-6fc0-41fc-99fc-8ccba29b4f7d,SHEIN,pior aplicativo do mundo primeira vez e última que compro nesse aplicativo demora muito para entregar e passa do prazo o pedido estava na minha cidade e eles não vieram me entregar isso é um descaso com o consumidor além disso vi liga para os atendestes e eles só fazem uma notificação lá e mais nada não resolvem o seu problema agora estou eu aqui sem o meu pedido e sem o meu dinheiro,negative,anger
27313ee1-a165-4195-936e-a64e34298473,SHEIN,ótimo a mas para melhorar só precisa de um detalhe tema escuro eu olho constantemente minha lista de desejo kkkkkk mas tenho miopia e dói bastante a minha vista com o brilho da tela principalmente a noite,positive,sadness
21958a01-dcae-4b03-a53a-3dd8372ea68c,SHEIN,no acredito nisso eu gostei muito da sei a comprei antes mas na segunda vez que comprei e tudo deu reais eu levo taxa e pior que não consigo entrar na minha conta dos correios para saber quanto foi de taxa se for quase igual ao que paguei eu vou cancelar,negative,anger
004427ee-5318-4091-85b8-f09190e711ce,SHEIN,eu gosto bastante de comprar na sei mas que ladra eu já estava com quase pontos e a sei abaixou dois vezes primeiro para e agora que absurdo isso está errado porque a pessoa demora para acumular os pontos e faz isso um absurdo,negative,anger
7784b56e-fe15-4204-94dc-39adb547173b,SHEIN,o a é uma fraude na pontuação diária todos os dias entro no a para manter minha pontuação em dia e ao invés de subir tem caído dia após dia tenho vários pronto para provar que realmente eles roubam os pontos para nunca chegar nos mil pontos rosto aborrecido,negative,anger
836e06f4-2f6e-41e2-a629-39ac68283aea,Tiktok Lite,depois da atualização aqui estou novamente para reclamar o a em si é muito bom mas nem tudo é perfeito a tradução de comentários e legendas finalmente chegou porém não dá para traduzir o texto dos vídeos o que não muda em nada a função de posto em fotos cada e um problema que está acontecendo comigo não sei se está acontecendo com as outras pessoas mas o forçou tá completamente sugado do nada aparecem vídeos que eu já vi ou curti e as legendas ficam cortadas pela metade,positive,sadness
1349945c-a726-4d5f-8edd-30432986b59f,Tiktok Lite,amo o tinto leite pois é mais rápido e prático sendo na velocidade de rodagem de vídeos e que não trava muito mas a coisa ruim é que não tem a opção de fotos só tem vídeos e não tem a função de republicar que já tem a um ano no tinto normal por favor coloquem essas duas opções,positive,sadness
1e4c6922-8a72-4838-a4f6-26a57cf24d37,Tiktok Lite,muito bom o a mas está precisando de atualizações mais boas do que a do desempenho eu to ficando simplesmente irritada com o fato de não poder ver ou postar publicações ou fotos alem disso não posso fixar meus vídeos vocês tem que atualizar de uma forma ou de outra o aplicativo não o desempenho dele ele a é ótimo assim e ta ficando muito enjoativo só ver aquela mensagem de que as publicações vão chegar em breve mas nunca chegam por favor ajeitem isso,negative,anger
74c40c8d-cb84-44b1-a770-6d1dcddce216,Tiktok Lite,só a é melhor pela polémica que o tinto apresenta na minha opinião o tinto é bom pois ele é totalmente especializado em vídeos curtos os pontos positivos são vídeos curtos proporcionam mais tempo para você ver mais vídeos o tinto leite é ótimo para celulares fracos ou para economizar energia é uma rede social que te permite ser um criador de conteúdo ou ser somente um visualizador acho que por isso mim com pessoas que estão acabando com ele mesmo assim o tinto é ótimo,positive,happiness
8f2f8786-d960-4bd4-97ff-1105336d66d8,Tiktok Lite,muito bom o a gasta menos memória a trava tanto é bem rápido para instalar o único problema é que ele precisa atualizar com as publicações em foto e alguma outras coisas a ficam aparecendo a em breve vai ter sendo a nunca tem mas tirando isso o a é ótimo,positive,sadness
112cb38c-9eff-44aa-9485-acbfc1880198,Tiktok Lite,o a é bom o problema é um bug que não consigo entrar no aplicativo aparece que esta apresentando falhas repetidamente a ideia e boa e funciona mas esse bug deixa impossível de se usar o a não sei se é algo que está em todos os dispositivos mas no meu isso acontece essa e minha crítica obrigado por acompanhar,positive,sadness
cd8d37f8-65c0-422d-b235-ece028a74148,Tiktok Lite,ótimo a bom desenvolvimento por mais de alguns pequenos bugs ele é ótimo só acho que poderia ter a opção de ver os vídeos de fotos seria uma experiência mais ampla e para aqueles que não tem memória o suficiente para instalar o tipo normal assim como eu seria perfeito mas tirando isso o desenvolvimento é impecável recomendo muito,positive,sadness
a6c4b1ae-ca96-4454-8822-5e43cc3b441a,Tiktok Lite,bem bolado e viciante mais não tem como vi selecionar um horário para ver as coisas que realmente interessa sempre uma mistura de assuntos e vídeos aleatórios o tempo todo tentando segurar mais o usuário a tela deveria ter um seletividade do que o usuário pretende ver naquele momento que ele está usando o aplicativo não é ficar alguns minutos no aplicativo e esperar algo de interessante apareça a pessoa abre e ela ver muitas opções de uma vez não tem seletividade intuitiva,positive,sadness
9e594405-a108-462c-bfc9-8f9c09119289,Tiktok Lite,tinto eu preciso que vocês disponibilizem a opção de velocidade e de ver publicação em fotos no tinto leite sempre que aparece uma sequência de fotos eu não consigo ver e isso e também tem o fato dos vídeos longos que parecem demorar um século para acabar eu até já baixei o tinto normal mas o meu celular é muito ruim tanto que nem entra no aplicativo por favor atualizar o tinto leite,negative,disgust
eecbd469-b31d-45d4-9eed-7d934c274686,Tiktok Lite,é muito bom uma versão apenas para assistir os vídeos baixar embora não tenha a opção de ver as fotos como no original acredito que por ser mais simplificado gasta menos dados tenho a leve impressão que quando tentam botar coisas do outro aqui fica mais lento,positive,sadness
8d78c0ac-b81c-49f4-a503-adff4dcdcf8d,Tiktok Lite,o a é bom mais precisa de muitos ajustes não sei com outras pessoas mais comigo está muito lento para computar as tarefas realizadas cumpro os requisitos nas publicações e o a não reconhece a ação do nada minha conta parou não me seguem e as vezes não contabiliza os novos que estou seguindo as vezes faço vídeos que não carregam,negative,disgust
32c7d4db-3d5d-4644-a0ad-8737a1621c0c,Tiktok Lite,a bom e confiável o tinto normal não roda no meu smartphone e eu mal consigo mexer por isso escolhi baixar o leite mas como nem tudo é perfeito esse a a seria diferente ele não tem a maioria das atualizações que nem no tinto normal como por exemplo ver fotos rodagem automática soro favoritos públicos republicações e entre outros espero que eles atualizem mais para frente essas coisas pé são coisas legais que poderiam ter beijos e a ótimo,positive,sadness
8afc4d22-d1a0-479b-94e8-49f5cdb33911,Tiktok Lite,bom eu amo esse tinto muito mais leve e também rola mais rápido mais tem um problema não tem algumas atualizações e também não todos os efeitos também poderia colocar o modo de velocidade é também as leves e mais algumas coisas que o tinto normal tem mais tirando essas coisas eu amei realmente esse tinto é bem mais leve é mais rápido coração vermelho mãos aplaudindo,positive,sadness
5597ad8a-98ea-4325-b8a4-b8b6384db597,Tiktok Lite,bom este a é realmente muito bom para quem tem criatividade em fazer vídeos etc eu amo ver os vídeos incríveis e criativos que as pessoas fazem são maravilha o ti to é apenas um a de ver vídeos mas para mim é mas do que isso é incrível de ver vídeos sem travar sem bugs sem nada desse tipo o lado ruim é por causa de alguns erros no aplicativo pessoas fazendo coisas desnecessárias no a pessoas roubando vídeos pessoas tentando derrubar o a por causa de outras a a homens ou mulheres,positive,sadness
801119e1-661e-4c66-af27-9f91c622e41e,Tiktok Lite,eu gosto do ti to leite mais só que ele é muito diferente tem opções que não dá para usar ex alguns efeitos o modo fotos que é aquele que arrasta pro lado não tem as atualizações rodagem automática etc muitas coisas não tem mais confesso que gosto dele também porque ele e leve enfim foi isso espero que consigam melhorar ele mão acenando,positive,sadness
5925846b-ba20-4c09-8825-2306ad207003,Tiktok Lite,o aplicativo é bom mas acho que poderia ter nessa versão ligar também a opção de acelerar o vídeo e acho que quando a pessoa acelerar o vídeo ele não deveria voltar a velocidade original ao trocar de vídeo assim como acontece na versão completa deste aplicativo ele deveria voltar a velocidade normal sendo assim semelhante ao a reprodução de áudios do whatsapp por exemplo apenas se a pessoa quiser retornar a velocidade original,positive,sadness
5db9345b-b5fe-4f8a-907f-e08a38dde6e4,Tiktok Lite,por favor tinto coloquem a opção de republicar nesta versão a opção de republicar é importante na plataforma não só na versão padrão mas também na leite vejo que o a deve ter mais melhoras no futuro mas que pelo menos ouçam nossos feedbacks,positive,sadness
0c6615d6-ff68-4c0b-b7d6-2c92284cd829,Tiktok Lite,o a é bom o problema é a tem um processamento muito lento as configurações de edição de fotos são muito precária comparando com os outros a em suma dou rosto com olho piscando por tem uma boa funcionalidade,positive,sadness
b1450e79-022f-4676-ae71-d20e7517720e,Tiktok Lite,o a é muito bom uso ele praticamente desde quando lançou mais ultimamente não estou conseguindo curtir os vídeos e por causa desse motivo te quase desinstalando ele o suporte falou que era para limpar o ache mais não funcionou já desinstalei e instalei e nada resolvam esse problema por favor,negative,disgust
87a37e01-9dcd-4d58-a42d-4d34b835f68b,Tiktok Lite,muita insatisfeita trava muito muitos efeitos foram retirados o único que eu usava simplesmente desapareceu sem contar que alguns efeitos nem sempre estão disponíveis para o meu dispositivo tá chato isso tinto se continuar assim vou desistir da plataforma,negative,anger
3f35269f-53a1-423a-a0ce-b72a6875790d,Tiktok Lite,bom eu achei esse tinto perfeito mais o único problema é que ele não abre as imagens tipo me mandam alguma coisa e tá escrito alguma coisa que a atualização de fotos não chegou ainda e o outro problema é que no meu tinto não chegou ainda a função de acelerar os vídeos ou diminuir a velocidade não sei se nas dos outros já estão com eles mais o meu ainda não está então por favor tinto melhore esse a por favor lhe posso,positive,sadness
9fbf7dbf-c54c-43ef-bc31-8769a92188de,Tiktok Lite,o aplicativo sim é ótimos mas tem uma coisa que ainda eu me incomodo que é pelo fato de não ter fotos e quando o vídeo é instalado ele não vai direto pro backup o aplicativo é sensacional mas esses dois fatores deixa ele abaixo do tinto original e também é que esse aplicativo ta com uma aparência muito mais antiga que a do tinto normal por favor tinto te te precisamos de mais atualização para esse aplicativo ficar bom igual ao tinto original,positive,sadness
b6efc2d5-9d1e-437c-b4cb-0b62b251fa7b,Tiktok Lite,muito ruim não tem as coisas básicas que o tinto normal tem por exemplo ver fotos velocidade a opções não dá para usar a coleção de favoritos porque simplesmente não aparece e o aplicativo tem as fontes muito ruins para quem nunca usou o tinto normal o tinto leite é bom mais para quem já usou o original esse é muito ruim e limitado a tudo,negative,anger
0990ca9b-a2f0-450d-b36c-4bd7143774f7,Tiktok Lite,o aplicativo é bom mais ele não tem opção de slide e eu também sinto que ele não dá tantas visualizações que o ti to normal porém ele é menos volumoso no armazenamento então eu consigo baixar mais após e etc,positive,sadness
f69431e7-767b-424b-a793-77c585f4c0a8,Tiktok Lite,geralmente em após leite a tem mas opções ou sistema do original o é compreensível mas para mim eu nunca gostei me por isso eu nunca os instalava mas quando dei uma chance a esse aqui eu me surpreendi de a ele não é tão diferente assim do original o eu gostei nele a minha conta do te o ta salvo tem meus vídeos curtidos tudo amei mesmo estrelas,positive,happiness
21e3850f-f889-48da-a0ee-7f0e1021e065,Tiktok Lite,estou chateada com o a as vezes faço portagem com elogios e retiram dizendo que não está de acordo com as diretrizes e quando tento perguntar porque e onde está o erro não consigo encontrar onde fazer muito chato isso se não posso dar minha opinião é melhor não ter o aplicativo vou tentar mais uma vez aí excluo definitivamente agradeço,negative,disgust
e3e33f9e-96d0-4c7c-bf81-20b4129c0085,Tiktok Lite,depois dessa atualização o fede do meu ti to mudou completamente fica aparecendo vídeos de outros países e não os do barril que eu via isso aconteceu quando eu instalei o ti to normal para usar um filtro que não tinha no leite é só a minha conta que está assim já mudei o idioma e recetei meu fede e não adiantou já relatei o problema no ao e tem dias que não me responderam peço ajuda por favor não quero ter que parar de usar o ti to,negative,disgust
2df5d943-3672-44bd-993b-cf8c5ee23896,Tiktok Lite,essa versão leite funciona muito bem e gasta menos dados por ser vídeos vai gastar um pouco mas opções de economia estão disponíveis e a qualidade se mantém muito bem nos a ou a dependendo do vídeo,positive,happiness
b43e4cf1-4ab8-4f6b-9068-371e74c07c0f,Tiktok Lite,o a é bom para quem tem um dispositivo com sistema fraco inclusive eu uso e é a mesma coisa da versão padrão mais tem coisas que na versão padrão tem só que na leite não tipo exibir publicações de fotos para usuários da versão leite e liberar os filtros na tela igual é na versão padrão eu acho as publicações de fotos bem melhores que as publicações de vídeo então por favor liberem isso para versão leite um,positive,sadness
729a41a5-a383-4548-b9f5-9a22b42454a7,Tiktok Lite,a nova versão é horrível mesmo realizando uma portagem recente não está sinalizando os seguidores que visualizaram e curtiram precisa melhorar isso antes de descontinuar o aplicativo antigo,negative,anger
2fdd8773-4438-44b4-a6c0-bff0008634e7,Tiktok Lite,essa função de leite é boa já que o tinto normal não pega no meu celular antes da última atualização o a dava normal mas depois dela ficou aparecendo um monte de vídeos antigos e até vídeos que eu já vi e curti não sei se tem algo haver com a atualização podiam parar de atualizar a fonte e podiam colocar a opção de editar comentários fora isso o a é ótimo,positive,sadness
7f9afe6e-597c-42d0-8503-de960560027c,Tiktok Lite,a super maravilhoso eu gostei me dele comecei a usar ele ano passado muito bom porém tem alguns erros que quando vi entra em uma tive sem querer dai vi tenta sair mais trava muito e quando sai fica com o som da tive e não tem como ver vídeos por causa do som da tive,positive,sadness
3955720c-1292-4443-95dd-02922b3f7b9a,Tiktok Lite,esse a é incrível demais estou amando utilizar ele mas uma coisa que eu queria pedir é que voltassem com a função de responder algum comentário com vídeo por favor meu celular vive com a memória cheia então quando vou instalar o tinto normal ele acaba travando por isso fico com o tinto leite mesmo por enquanto meu único pedido é esse que coloque de volta no a a opção de responder algum comentário com vídeo,positive,sadness
deca98f5-9c1e-406a-bb4a-f82c1a823cd7,Tiktok Lite,gostei muito do aplicativo mas não da para entrar em houve ou ter uma conta secundária e não da para pesquisar filtros e nem para usar o áudio e o futuro do áudio do vídeo que a pessoa fez tirando isso é tudo bom,positive,sadness
8e0e388d-7704-4102-ada9-2fb5be751d6f,Tiktok Lite,o a é bom e mais leve e não pesa muito o celular mas a tem a função de republicar e eu gosto de republicar vídeos em que me identifico ente se puder colocar a função de republicar vídeos eu agradeço,positive,sadness
06573660-4d5a-4451-871e-9dec5ae044e7,Tiktok Lite,gosto dos entretenimento vídeos engraçados vídeos cativantes vídeos mostrando pessoas como elas são enfim gosto do aplicativo por conta dessas diversidades mas como me deram a oportunidade de um qualquer e simples comentário gostaria de uma humilde resposta me chamo anda oliveira e desde já agradeço,positive,happiness
68eeb8b2-4a9e-4b49-8b08-e107b30f1644,Tiktok Lite,para mim muito útil no conhecimento desenvolvimento e aperfeiçoamento de um bom caráter e personalidade melhor os conteúdos as quais eu sigo são de relevante importância nesse meu aprimoramento gratidão por existir mãos juntas,positive,happiness
17de92f0-a375-4971-a5f3-71be35020433,Tiktok Lite,é bom mas não é igual o verdadeiro a gente tem que começar a fazer a conta tudo de novo e também tipos senão não conseguir fazer a conta fica travando muito repetindo vídeo não debaixo do outro,positive,sadness
2211814c-502a-4b8a-8b81-256ab830a184,Tiktok Lite,o ti to leite é ótimo mais leve muito legal mais o problema é que não dá para ver as fotos nos vídeos não tem todos os efeitos e não dá para colocar o comentário nos vídeo mais o resto é ótimo,positive,sadness
37f5ea84-5b9d-4014-84d6-b3bd316b293b,Tiktok Lite,não merece estrelas e sim alguns recursos do tinto não vejo o porquê de o tinto leite não ter deixa a desejar benefícios certamente mais leve que o tinto fácil de usar não pesa tanto,positive,sadness
a04421ba-8529-4a53-8b77-788a1d073aa5,Tiktok Lite,muito bom ele não trava mas seria excelente se ele tivesse todas as funções do tinto original e continuasse sem nenhum la,positive,sadness
3e187324-1dd6-4369-afe0-c40266263c8e,Tiktok Lite,excelente com toda certeza é o melhor aplicativo de vídeos curtos muito fácil de usar merece muito mais que cinco estradas,positive,happiness
