reviewId,app_name,content,sentiment_polarity,sentiment
e307eb01-e68d-460c-b156-987bdbdcd83d,SHEIN,achar chato atualização separ item colocar carrinho coleção dever deixar deixar item carrinho acordo ordir colocar ficar arrastar milímetro selecionar compra,negative,disgust
39ec7dd9-558b-480b-82ac-4c609af25e75,SHEIN,amo bom site compra onliner problema gente resolver rapidez excelência interface aplicativo incrível produto falar sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração sorridente olhos coração,positive,happiness
59593a31-8a77-405c-9e70-ed4b0573cf8e,SHEIN,economizar comprar coisa bom acabar graça servir copo pé produto tá chegar ver ver taxar acima produto coloquem opção taxa produto,positive,sadness
3fb13092-eb5a-44e1-b479-84b1e457bc0c,SHEIN,ultimamente tá ocorrer erro pagamento ver bolero bancário puf bolero gerar ser chato,negative,disgust
eb944fa2-a6f1-40b5-9aab-c2d4b4d90be1,SHEIN,aplicativo funcionar semana consigir direto link irmã enviar atualizar resolver problema abrir link enviar Whatsapp continuar conseguir chorar berro resposta,negative,disgust
4c12f7dc-ce7f-4cb1-9ada-ccaf1fe25ffa,SHEIN,procuro produto aparecer produto pesquisar marca perfume ferrar bloco aparecer aparecer pesquisar desinstalar,negative,disgust
755306a8-20b4-4bb5-be75-37c5308f1cf5,SHEIN,compra embargo reembolsar perdi compra errar termos pagar produto ser chegar correio pagar retirar absurdo,negative,anger
e55e792d-2c3a-43a7-81f5-44bc94d8351d,SHEIN,relatar dia dar mesmo pontuação dar receber acabo receber acabo receber querer aplicativo fazer invés pontuação hoje receber acordo recebi puderem concertar problema agradeço,negative,disgust
356b55d4-ac33-4871-bfb7-75ae091f1faf,SHEIN,gostar comprar pedir hoje chegar pertinho comprar encontro muito opção produto preciso,positive,happiness
60215d69-a88a-4397-ac3e-39107eff5893,SHEIN,infelizmente experiência ser péssimar compra abaixo dólar ser taxar receita federal frustrante,negative,anger
83378438-5965-421a-ab4c-e5e113b5e028,SHEIN,adorar fiz várias comprir vir pertinho usar sopre vir compra trocar estragar ganhar barato troco ganhar copo encomenr curtinha estragar coração vermelho,positive,happiness
b6897115-64f4-41eb-bc4e-71591a0318f8,SHEIN,retificar comentário devolver dinheiro direitinho entrar atendimento cliente fiz terminar restante conta agilidade compreensão,positive,happiness
2413dc9c-f62c-4f24-b565-02dca8c919f9,SHEIN,filha compra pagar taxa roupa tá criticar canal comunicação eficaz resolvar passar previsão entrego,negative,disgust
1752b310-817b-4603-9e73-c676533604ee,SHEIN,mau perder regalia ganhar jogo dar desaparecer dia outro cupão desaparecer mau,negative,disgust
1d9ee6c6-634b-42a9-b140-45641738d681,SHEIN,venho reclamação taxado pagar taxa absurdo mandar mensagem várias ninguém resolver problema recusei Entrega correio recebir reembolso,negative,anger
b8c21438-c75f-4648-84ec-cddd1e868e27,SHEIN,horrível processo devolução dinheiro quase nenhum prazo simplesmente ficar aguardo,negative,anger
a1483cdc-56c6-49f9-acf8-0b12ef600cdc,SHEIN,recomendar amei comprar várias coisa vir pertinho amei contei vestido amei detalhe brilho pessoa,positive,happiness
847f8745-05ae-4c7e-94c2-4891f9cf5d76,SHEIN,taxar conseguir consigir pagar aplicativo correio ruim dever opção pagamento facilidade,negative,disgust
ea0f9f18-83b5-4fc4-a748-83e063f4efad,SHEIN,excelente muito opção incrível gosto contar promoção agrar olhos bolso top,positive,happiness
88958bb9-06b5-4528-82a3-8382f82cc126,SHEIN,taxa começar cobrar pedido demor eternidade chegar contar taxada compra dólar absurdo pensar seriamente parar km,negative,disgust
acc0dc22-8e39-48c9-b1bc-228f81c1d69a,SHEIN,falar suporte causa pedir chegar fato danificar correio conseguir querer entornar loja mandar outro conseguir,negative,disgust
f74e772a-931e-4ddf-b0e0-c4c941012e45,SHEIN,entrega bom produto intuitivo completo promoção Frete ajudar região norte,positive,happiness
a5dc9df7-e165-4c67-a22e-9c727f6c2f33,SHEIN,amo comprar tristir último compra receber fiz compra junho recebir dia recebir acontecer responder comprar várias bijuteria cardinal cobertor vestir tamanho,positive,sadness
ec82c3bc-6081-4732-8d87-4a420a116661,SHEIN,gostar peça compro qualidade bom valor tamanho certos feliz tirar imposto consumidor,positive,happiness
481474c2-6e18-49f0-8834-2c8b5eef7fec,SHEIN,arrasar qualidade roupa excelente chegar prazo roupa meia confortável sele preço roupa bom peça exatamente igual foto modelo roupa parabém sorridente coração mãos aplaudir mão aplaudir mão aplaudir,positive,happiness
5879ceaf-f4e7-4955-b234-1bd20a57a80d,SHEIN,bom precisar arrumar bugs coisa ótimo precisar teste arrumar problema tirar ótimo recomendo dar nota recomer amo compra,positive,happiness
921d652d-9b11-4d1b-bc18-e0ac1ea78b88,SHEIN,compr camisa paguei pedir hoje chegar notificação pedir cancelar ser cancelei devolver dinheiro recebir produto,negative,anger
8e9d59a6-d86f-43b2-b4bd-3a1aa1af24b4,SHEIN,sinceramente tá ruim dar evaporar simplesmente cancelei compra ir compra sinceramente ta precisar bom,negative,anger
250ed57a-8f18-467c-a751-5b5101f81759,SHEIN,deixar comprar ir desinstalar aplicativo burocracia taxar comprar real avisar Correios pagar taxa email inváler compra válido perdi mercadoria dinheiro falar alguém suporte impossível continuar fizer melhoria perder vender,negative,disgust
eb75dcfd-2701-4d68-8f2d-ac392fc917f0,SHEIN,pedir taxar ajudar compra solucionar problema plataformar empatir cliente,negative,disgust
9953b662-1937-4cb5-9f65-44aba401cf1f,SHEIN,bom tá péssimo compra ser taxar compra pequeno taxa praticamente compra parar avisar amiga valer pena,negative,anger
7ba67132-d171-4f15-baa8-14b6a81988b5,SHEIN,deceção total encomenda tá correio ficar aparecer tá processar compra pensar pessoal correio tá devolver compra transtorno último compra,negative,anger
c26f4393-4aa7-46f0-980f-9cbf30d96b89,SHEIN,problema gosto compra super seguro demora chegar material olhar difícil descrever medo comprar maravilhoso,positive,happiness
81c2ee93-5874-4beb-a5d8-f8882aa63d30,SHEIN,bom quesito entregar demorar chegar desânimo comprar cancelar pedir pé exceder prazo envio chato interessante,negative,disgust
0391a7cd-ed4c-4fbd-9e2d-385769070616,SHEIN,agente compra pagar bom compra rua rua coisa caro agente dinheiro ficar difícil barato,positive,happiness
1dcfe6fe-8e5c-416c-8ac6-03c10cb0648d,SHEIN,ir sincerar eh gosto roupa decoração casa desaparecer dever acontecer ver comprar coisa ficar cara ir dar colocar coisa carrinho coisa euro ate euro ficar euro ar fiz celular usuário fico apensar euro ridículo jeito ir parar comprar,positive,sadness
0ebc215c-2b06-4bd0-97c2-1608a2bd14c8,SHEIN,gostar fiz inúmero compra ser taxar absurdo pagar quase peça compra sair fiscalização último compra chegar real taxar dececionar encerrei compra,negative,disgust
4dfcf67b-4c14-4683-8c45-68669804760d,SHEIN,compra dececionei compra fiz chegar eu ficar alfândegar avisar tentar procurar ajuda falar nota atenção cliente sair prejuízo bluso pago perder atenção cliente demor entregar bom compr desistir sonolento sonolento,negative,anger
93c62db0-f381-4c41-82cc-439ac7a6f5d2,SHEIN,bom compra variedade coisa querer coisa chegar rápido prazo entregar comprar muito coisa roupa acessório pele etc enfim bom super confiável aproveitar sorridente olho sorridente,positive,happiness
ed2f338a-10e7-4cdb-9016-1f15a0d6832b,SHEIN,infelizmente compra dólar ser taxar contacto empresa responder hábil cliente infelizmente,negative,disgust
c79b384a-826b-49d8-ab7b-060875e5f12e,SHEIN,fiz pedido quase metade produto chegar pertinho gostar metade tá taxar critico abrir site correio pagamento ficar travar conseguir chegar barril taxar vir China aplicativo,positive,sadness
532ff7bc-9bc8-4fca-80ad-21492e23ec2d,SHEIN,adorar passo dia aplicativo reclamação sapato numeração difícil achar sapato etc reclamação ver achar sapato numeração acima provavelmente bonitinho pequeno sapato detalhe decoração básico Calço difícil achar sapato numeração recomer coração crescer,positive,sadness
4aeb39bc-c81b-4d08-8096-6f9fe63c8377,SHEIN,dou estrela sensacional dou estrela dever variedade capa marca celular marcar iphone querer capa celular espelhar gráfico celular comi redimi impossível achar resto achar parabéns,positive,sadness
ed1a47aa-adab-48ef-919b-8b433422603c,SHEIN,comprar amar roupa qualidade preço graças política vigente paguei quase preço produto impor últimar compra infelizmente comprar produto nacional,positive,sadness
6ddeb077-f367-4bf1-ac4b-f4cca0fe1978,SHEIN,amar comprar sério ano usar péssimo cobrar taxa pedido fiz compra pincel maquinagem dar real taxada ir parar resolver resolver valer pena comprar,negative,disgust
01bfdd52-a361-4f9d-9820-652674368a19,SHEIN,rap bom permitir fazer compra cartão crédito algum erro envolver correto recusar compra extremamente insatisfeito utilizar pagamento impossibilitar aquisição aplicativo gastar escolher produto Chato resolver,negative,disgust
08edd012-b77c-407f-be6f-36fd4713be17,SHEIN,recusar compra tentar entrar contacto resposta suporte redirecionar página meio comunicação compr problema pé responder pergunta gente ficar enrolar mandar outro homem dececionar pele moreno,negative,disgust
b28179b1-72f5-4512-b28e-5e7768504329,SHEIN,diversos variedade roupo sentido expirar dia ridículo salvo usuário fornecer bom condição comprar desconto tirar metade,positive,sadness
1888f271-b1f9-4b7e-8e43-6b8dc67d561a,SHEIN,top precisar melhorar hora cliente guardar linkr compra futuro Link direcione pagino produto paisanar principal agente procurar produto linkr guardar novamente ficar chato procurar produto novamente link guardar restante top,positive,sadness
d22a4cd7-06fa-4539-a800-4bac98288187,SHEIN,gostar comprar pensar seriamente parar compra compro fico pensar ir taxada último compra taxar absurdo pedir reembolso comprar objeto reais achar ir taxar taxar dececionar medo compra pensar parar compra,negative,fear
e9d071d6-0afc-4364-adde-ecf5c98e5be1,SHEIN,gostar comprar si ver algum problema pedido suporte péssimo ver si sentir sozinha abandonar reembolsar conversa júnior natal sumir tirar pronto dececionar dor cabeça pedi reembolso tá acabar esperar consideração,negative,disgust
fee89929-ca44-4474-9dd9-bacd42dfe789,SHEIN,darei estrele ultimamente ar dececionar compra voltar ano produto chegar prazo semana compra sentir super satisfeita recomendei ultimamente compra produto vir danificar arranhar metade aguardar restante dia chegar esperar outro triste coração parter,positive,sadness
bf4eed5d-117d-45fc-b84c-fe4693d0a2a4,SHEIN,bom site compra moda decoração caso taxar infelizmente tá perder credibilidade atendimento cliente resolver email fornecir resolver gente recusar pedir devido taxa alto ficar reembolso pé ninguém resolver,negative,disgust
0ed18b0a-2688-4e11-be85-d693732b2bef,SHEIN,bom compra ruim mercadoria ficar presa alfandegar demora chegar acontecer entrar rápido perfeito,positive,sadness
6677a1ac-a032-4f45-83fd-4593a73c54b5,SHEIN,comprar muito nené amar rodinha compr conjunto taxar recebir reembolso problema encomenda hora entrego dar pessoa errar péssima ficar sinceramente dinheiro jogar,negative,anger
50a3b7f3-57b0-4d32-8744-a7136336c575,SHEIN,deceção resolver problema cliente suporte retornor produto quebrar solução nenhum loja traduzir fico prejuízo compr muitas ir encerrar conta decepar espero dê resposta,negative,anger
0ea93bac-d8d5-4fe4-afde-b8c077c63b8e,SHEIN,adorar comprar casa tentar problema comprar dia datar chegar produto dia parar aonde praticamente dia pedir esperar tartaruga entro correio China barril aonde pensativo compr saída maternidade bebê ver certo dececionar,negative,anger
5f34e4cd-634d-4aa9-8c6c-d6c44ab5ad38,SHEIN,preciso falar alguém produto receber mensagem automático solucionar ridículo entrar contacto máquina resolver problema,negative,anger
a047a3da-3bad-488e-b960-b807593ee9dd,SHEIN,reclamar roupa entrega dico ficar insatisfeito roupa procurar olhar avaliação peço descrição produto tirar medida comprar insatisfação comprar lixe informação necessário compra,positive,happiness
8dc948c5-efe6-4c31-9350-f494e47c4f5c,SHEIN,site ineficiente transparência atendimento cliente experiência ruim incompatível serviço site correio taxação gerar bolero enfim comigo funcionar estreante,negative,anger
5f1e5e2d-0421-46c4-923d-268dc848d573,SHEIN,gostar bom preço produto infelizmente taxação ocorrer atualmente deixar mão aconselho pensar comprar pego surprês taxa desinstalar,negative,anger
3f7f24c0-6fc0-41fc-99fc-8ccba29b4f7d,SHEIN,mau aplicativo mundo último compro aplicativo demor entregar passar prazo pedir cidade vir entregar descaso consumidor ver liga atendeste notificação resolver problema pedir dinheiro,negative,anger
27313ee1-a165-4195-936e-a64e34298473,SHEIN,bom melhorar precisar detalhe tema escuro olho constantemente listar desejo kkkkkk Miopia dói vistar brilho telo principalmente noite,positive,sadness
21958a01-dcae-4b03-a53a-3dd8372ea68c,SHEIN,acreditar em isso gostar compr comprei dar real levo taxa mau consigir entrar conta correio taxa quase igual paguei ir cancelar,negative,anger
004427ee-5318-4091-85b8-f09190e711ce,SHEIN,gostar comprar ladra quase abaixar absurdo errar pessoa demor acumular absurdo,negative,anger
7784b56e-fe15-4204-94dc-39adb547173b,SHEIN,fraude pontuação diário dia entro manter pontuação dia invés subir cair dia dia pronto provar realmente roubamr chegar aborrecir,negative,anger
836e06f4-2f6e-41e2-a629-39ac68283aea,Tiktok Lite,atualização novamente reclamar si perfeito tradução comentário legenr finalmente chegar traduzir texto vídeo mudar função pôr foto problema acontecer comigo acontecer pessoa forçar tá completamente sugar aparecer vídeo ver curti legenda ficar cortado metade,positive,sadness
1349945c-a726-4d5f-8edd-30432986b59f,Tiktok Lite,amo tinto leite rápido prático ser velocidade rodagem vídeo trar ruim opção foto vídeo funçãor republicar ano tinto normal coloquir opção,positive,sadness
1e4c6922-8a72-4838-a4f6-26a57cf24d37,Tiktok Lite,precisar atualização bom desempenho te o ficar simplesmente irritar fato postar publicação foto aler fixar vídeo atualizar aplicativo desempenho ótimo ta ficar enjoativo mensagem publicação chegar chegar ajeitar,negative,anger
74c40c8d-cb84-44b1-a770-6d1dcddce216,Tiktok Lite,bom polémico tinto apresentar opinião tinto totalmente especializar vídeo curto positivo vídeo curto proporcionar vídeo tinto leite bom celular fraco economizar energia rede social permitir criador conteúdo visualizador achar eu pessoa acabar tinto ótimo,positive,happiness
8f2f8786-d960-4bd4-97ff-1105336d66d8,Tiktok Lite,gastar memória trar rápido instalar único problema precisar atualizar publicação foto algum coisa ficar aparecer ser tirar ótimo,positive,sadness
112cb38c-9eff-44aa-9485-acbfc1880198,Tiktok Lite,problema bug consigir entrar aplicativo aparecer apresentar falha repetidamente ideia funcionar bug deixar impossível dispositivo acontecer crítico acompanhar,positive,sadness
cd8d37f8-65c0-422d-b235-ece028a74148,Tiktok Lite,bom desenvolvimento pequeno bugs bom achar poder opção vídeo foto experiência amplo memór suficiente instalar normal perfeito tirar desenvolvimento impecável recomer,positive,sadness
a6c4b1ae-ca96-4454-8822-5e43cc3b441a,Tiktok Lite,bolar viciante ver selecionar horário coisa realmente interessar mistura assunto vídeo aleatório tentar segurar usuário tela dever seletividade usuário pretender usar aplicativo ficar minuto aplicativo esperar interessante aparecer pessoa abrir muito opção seletividade intuitivo,positive,sadness
9e594405-a108-462c-bfc9-8f9c09119289,Tiktok Lite,tinto preciso disponibilizir opção velocidade publicação foto tinto leite aparecer sequência foto consigir fato vídeo longo parecer demorar século acabar baixei tinto normal celular ruim entrar aplicativo atualizar tinto leite,negative,disgust
eecbd469-b31d-45d4-9eed-7d934c274686,Tiktok Lite,versão assistir vídeo baixar opçãor foto original acreditar simplificar gastar dar levar impressão tentar botar coisa outro ficar lento,positive,sadness
8d78c0ac-b81c-49f4-a503-adff4dcdcf8d,Tiktok Lite,precisar ajuste pessoa comigo lento computar tarefa realizar cumpro requisito publicação reconhecer ação contar parar seguir contabilizar seguir vídeo carregar,negative,disgust
32c7d4db-3d5d-4644-a0ad-8737a1621c0c,Tiktok Lite,confiável tinto normal rodar smartphone consigo mexer escolher baixar leite perfeito diferente atualização tinto normal foto rodagem automático soro favorito público republicação espero atualizer frente coisa pé coisa legal poder beijo bom,positive,sadness
8afc4d22-d1a0-479b-94e8-49f5cdb33911,Tiktok Lite,amo tinto levar rolar rápido problema atualização efeito poder colocar modo velocidade leve coisa tinto normal tirar coisa ameir realmente tinto levar rápido coração vermelho mão aplaudir,positive,sadness
5597ad8a-98ea-4325-b8a4-b8b6384db597,Tiktok Lite,realmente criatividade vídeo etc amo vídeo incrível criativo pessoa maravilha ti to vídeo eu incrível vídeo travar bugs ruim causar erro aplicativo pessoa fazer coisa desnecessário pessoa roubar vídeo pessoa tentar derrubar causa homem mulher,positive,sadness
801119e1-661e-4c66-af27-9f91c622e41e,Tiktok Lite,gostar ti to leite diferente opção ex efeito modo foto arrastar pro atualização rodagem automático etc muito coisa confessar gostar levar enfim esperar consigir melhorar mão acenar,positive,sadness
5925846b-ba20-4c09-8825-2306ad207003,Tiktok Lite,aplicativo achar poder versão ligar opção acelerar vídeo achar pessoa acelerar vídeo dever voltar velocidade original trocar vídeo acontecer versão completo aplicativo dever voltar velocidade normal ser semelhante reprodução áudio Whatsapp pessoa querer retornar velocidade original,positive,sadness
5db9345b-b5fe-4f8a-907f-e08a38dde6e4,Tiktok Lite,tinto coloquem opção republicar versão opção republicar importante plataformar versão padrão leite vejo melhora futuro ouçam feedback,positive,sadness
0c6615d6-ff68-4c0b-b7d6-2c92284cd829,Tiktok Lite,problema processamento lento configuração ediçãor foto precária comparar suma dar olho piscar funcionalidade,positive,sadness
b1450e79-022f-4676-ae71-d20e7517720e,Tiktok Lite,uso praticamente lançar ultimamente conseguir curtir vídeo causar motivo quase desinstalar suporte falar limpar achar funcionar desinstalei instalei resolr problema,negative,disgust
87a37e01-9dcd-4d58-a42d-4d34b835f68b,Tiktok Lite,muito insatisfeita trar efeito retirar único usar simplesmente desaparecer contar efeito disponível dispositivo tá chatar tinto continuar ir desistir plataforma,negative,anger
3f35269f-53a1-423a-a0ce-b72a6875790d,Tiktok Lite,achar tinto perfeito único problema abrir imagem mandar algum tá escrever algum atualização foto chegar outro problema tinto chegar função acelerar vídeo diminuir velocidade tinto melhore,positive,sadness
9fbf7dbf-c54c-43ef-bc31-8769a92188de,Tiktok Lite,aplicativo ótimos incomodo fato foto vídeo instalar direto pro backup aplicativo sensacional fator deixar abaixo tinto original aplicativo ta aparência antigo tinto normal tinto precisar atualização aplicativo ficar igual tinto original,positive,sadness
b6efc2d5-9d1e-437c-b4cb-0b62b251fa7b,Tiktok Lite,ruim coisa básico tinto normal foto velocidade opção coleção favorito simplesmente aparecer aplicativo fonte ruim usar tinto normal tinto leite usar original ruim limitar,negative,anger
0990ca9b-a2f0-450d-b36c-4bd7143774f7,Tiktok Lite,aplicativo opção slide sinto tanto visualização ti to normal volumoso armazenamento com si baixar etc,positive,sadness
f69431e7-767b-424b-a793-77c585f4c0a8,Tiktok Lite,geralmente leite opção original compreensível eu gostar instalar dar chancer surpreendi diferente original gostar em ele contar ta salvo vídeo curtir ameir estrela,positive,happiness
21e3850f-f889-48da-a0ee-7f0e1021e065,Tiktok Lite,chatear portagem elogio retir dizer acordo diretriz tento perguntar erro consigir encontrar chato opinião melhor aplicativo ir excluo definitivamente agradeço,negative,disgust
e3e33f9e-96d0-4c7c-bf81-20b4129c0085,Tiktok Lite,atualização feder ti to mudar completamente ficar aparecer vídeo país barril via acontecer instalei ti to normal filtro leitar contar mudei idioma recetei fede adiantar relatar problema dia responder peço ajudar parar ti te o,negative,disgust
2df5d943-3672-44bd-993b-cf8c5ee23896,Tiktok Lite,versão Leite funcionar gastar dar vídeo gastar opção economia disponível qualidade manter depender vídeo,positive,happiness
b43e4cf1-4ab8-4f6b-9068-371e74c07c0f,Tiktok Lite,dispositivo fraco uso mesmo versão padr coisa versão padrão leite exibir publicação foto usuário versão leite liberar filtro tela igual versão padr achar publicação foto bom publicação vídeo liber versão leite,positive,sadness
729a41a5-a383-4548-b9f5-9a22b42454a7,Tiktok Lite,versão horrível realizar portagem recente sinalizar seguidor visualizar curtiram precisar melhorar descontinuar aplicativo antigo,negative,anger
2fdd8773-4438-44b4-a6c0-bff0008634e7,Tiktok Lite,função leite tinto normal pegar celular último atualização dar normal ficar aparecer monte vídeo antigo vídeo ver curti atualização poder parar atualizar fonte poder colocar opção editar comentário bom,positive,sadness
7f9afe6e-597c-42d0-8503-de960560027c,Tiktok Lite,super maravilhoso gostar começar ano passado erro ver entrar querer dai vi tentar sair trar sair ficar som vídeo causar som,positive,sadness
3955720c-1292-4443-95dd-02922b3f7b9a,Tiktok Lite,incrível amar utilizar querer pedir voltass função responder algum comentário vídeo celular viver memório cheio ir instalar tinto normal acabar travar fico tinto leite único pedir coloque volta opção responder algum comentário vídeo,positive,sadness
deca98f5-9c1e-406a-bb4a-f82c1a823cd7,Tiktok Lite,gostar aplicativo entrar conta secundário pesquisar filtro áudio futuro áudio vídeo pessoa tirar,positive,sadness
8e0e388d-7704-4102-ada9-2fb5be751d6f,Tiktok Lite,levar pês celular função republicar gosto republicar vídeo identifico ente puder colocar função republicar vídeo agradeço,positive,sadness
06573660-4d5a-4451-871e-9dec5ae044e7,Tiktok Lite,gostar entretenimento vídeo engraçar vídeo cativante vídeo mostrar pessoa enfim gosto aplicativo contar de esse diversidade dar oportunidade simples comentário gostaria humilde resposta chamo andar oliveira agradeço,positive,happiness
68eeb8b2-4a9e-4b49-8b08-e107b30f1644,Tiktok Lite,eu útil conhecimento desenvolvimento aperfeiçoamento caráter personalidade melhor conteúdo sigo relevante importância aprimoramento gratidão existir mão juntar,positive,happiness
17de92f0-a375-4971-a5f3-71be35020433,Tiktok Lite,igual verdadeiro gente começar conta tipo senão conseguir conta ficar travar repetir vídeo outro,positive,sadness
2211814c-502a-4b8a-8b81-256ab830a184,Tiktok Lite,ti to leite ótimo leve legal problema foto vídeo efeito colocar comentário vídeo resto bom,positive,sadness
37f5ea84-5b9d-4014-84d6-b3bd316b293b,Tiktok Lite,merecer estrela recurso tinto vejoer tinto leite deixar desejar benefício levar tinto fácil pês,positive,sadness
a04421ba-8529-4a53-8b77-788a1d073aa5,Tiktok Lite,trar excelente função tinto original continuar nenhum la,positive,sadness
3e187324-1dd6-4369-afe0-c40266263c8e,Tiktok Lite,excelente bom aplicativo vídeo curto fácil merecer estrada,positive,happiness
8965b942-4b15-48e9-8e2d-f7eb803592d9,Tiktok Lite,infelizmente aplicativo funcionar publico vídeo autor errar vídeo bloquear alegação infringir diretriz comunidade perguntar diretriz infringir aparecer mensagem erro pedir refaça questionamento clicar inteiro botão funcionar tentar denunciar falha enviar reclamação Menu principal receber reclamaçãor ninguém responder completo desrespeito,negative,anger
9573c113-294a-412b-817e-ef62ff89c756,Tiktok Lite,maravilhoso simples rápido fácil problema trar tento vídeo arrumer defeito quase perfeito recomer,positive,sadness
4f066a7e-813d-4142-9b37-e0d75a153953,Tiktok Lite,dever mudar fonte hora criar vídeo pouco opção fonte deixar graça vídeo poder baixar marca água tirar,positive,sadness
cd7ac7a5-1680-4160-b4e3-825efc216fa9,Tiktok Lite,equipe ti to prefiro versão completo bom experiência usar efeito assistir show cantor bonito som imagem ir efeito comparação versão completo falar efeito ti to sombra dúvida bom completo divertido usar,positive,sadness
8ef776c3-5e72-4acd-a576-b0d1b6664f4e,Tiktok Lite,posto vídeo viola diretriz ser ver vídeo igual consigir discordar remoção servidor tá onliner postar vídeo palavrão vídeo mulher rebolar música palavrão melhorem,negative,anger
6802fdfe-d545-4699-8f6f-35858e434e9f,Tiktok Lite,ti to leite problema vídeo longo tradução legenda demor ti to leite mude,positive,sadness
0096e3e9-764f-4d53-adca-7b5b47d895e9,Tiktok Lite,aplicativo precisar arrumar único coisinha deixar postar vídeo segunr conteúdo postar passar segundo coloquir sugestão teclado reclamaçãor resto aplicativo bom parabéns criador ai melhorar darei estrela aplicativo,positive,sadness
4f8bc091-9541-42af-8af1-2d8237d2113f,Tiktok Lite,muito coisa interessante sacana pessoa inteligente passar coisa bom gente pessoa cativante simpático vídeo linr gostar música pessoa saber dançar gostar ignoro prer atenção coisa interessante oferecer rosilane Silva fazer nome roso coração branco roso,positive,happiness
2ae3ecf6-1a1d-4326-8ed3-c727a8f29d95,Tiktok Lite,hora vídeo bom visto vídeo deixar chocar ver homem mostrar eis vídeo mostrar vídeo ganhar muito visualização ganhar ganho deprimer deprimer deprimer deprimer,negative,disgust
b902f725-2676-4917-a3bd-6560cf176ccf,Tiktok Lite,moral ti to passar limite vídeo mulher quase semano bloqueio pessoa colocar filme falar direito auroral mulher rebolar chão provável quebrar dou estrela eu piores plataforma ver prefiro ficar Kawaii pena escolher estrela mandar mensagem age,negative,anger
395cfb35-1e0b-4fa9-aab2-3f406d7925e7,Tiktok Lite,ficar incrível otimizar trabalhar abrir porta usuário poder utilizar plataforma dispositivo compatível parabéns mão aplaudir,positive,happiness
e6233e83-9627-4a55-a707-5f2233b983e1,Tiktok Lite,ti to entretenimento ajudar dia dia experiência vídeo diferente outro motivação depender situação encontro,positive,happiness
d31cceb8-4673-4150-845a-f591c5a777a9,Tiktok Lite,criar conta ir ano ano aparecer criar conta coloque nasci aparecer legível contar conteúdo aplicativo,positive,sadness
84c4e979-1138-49a1-9d9f-6ebd2a461dea,Tiktok Lite,enfim assistir etc cm postar vídeo crescer plataformar difícil ruim entregar vídeo entregar pessoa ruim,negative,anger
9d383261-ebab-42bd-88d1-f599ecf3799e,Tiktok Lite,dou lixe vídeo somir sozinho fé aparecer coisa sentido tinto normal aparecer vídeo árabe estranho arrumem tirar levar rápido polegar coração vermelho,positive,sadness
56b55290-0a79-4720-a42e-38d34337eebd,Tiktok Lite,ruim tá disponível filtro tiiktok original tipo melhorar formatura igual original tá bom,positive,sadness
f534a4ea-0b31-4c72-85a9-8b6255c5a929,Tiktok Lite,tá estável bom youtube comentar salvar vídeo algum americano sabotar tinto bom ferramentar micro streaming planeta youtube tinto suporte vídeo grande eu migração massivo,positive,happiness
3803d84c-9b7d-45f5-8a9c-81550fa48200,Tiktok Lite,mano vídeo tirar acontecer vídeo fazer simplesmente sumir aparecer mensagem excluir vídeo mano saco,negative,anger
1c616f7f-407b-4810-9940-372ff174a44c,Tiktok Lite,aplicativo problema publicar baixar vídeo capacidade enorme dever resolver problema,positive,sadness
5e52de68-5295-44e3-b770-7cb361f7629b,Tiktok Lite,aplicativo comentar imagem pouco linha comentário mudam atualização,positive,sadness
289bf383-e855-4812-bbba-78e174bd6146,Tiktok Lite,funcionar música internacional rock ano vídeo internacional dever legenda português ir estrela,positive,sadness
d3b576ca-3db1-4fde-949c-c49f4e0ed5b5,Tiktok Lite,olá noite gosto to to conteúdo gosto diversão entretenimento alegrio aprendizar certo tirar stress dia trabalho noite deus abençoe mão juntar,positive,happiness
71c35b31-5da9-4715-909c-d41993f5aa3a,Tiktok Lite,dececionar tinto leite opção foto texto outro esperar demorer atualizar aplicativo tinto ta top opção boto foto texto esperar chegar chorar chorar berro,positive,sadness
3151ec2f-bcb3-47d6-b26b-42143176e2e3,Tiktok Lite,simples acho dever colocar opção legenr vídeo disponibilizar publicação opção leve consigir leve péssimo,positive,sadness
7d19c727-4bf2-41c3-8aa0-da9c7de11c4e,Tiktok Lite,lixo usar frequência bloquear coloquei opinião ditadura der viver lixo empresa render compactua estupro barril usar conta necessário outro vídeo mandar edição vídeo bom,negative,anger
1f8f26fd-a770-4f06-b46c-5ecda622e363,Tiktok Lite,ti to leite melhorar coisa conversa apagar conversa pé ficar apertar pagar demor cantar dedo agradeço ti to disponibilizar vídeo pessoa mandar pôr,positive,sadness
3112deb7-987f-4fe3-8b3d-7806c0273cb3,Tiktok Lite,querer opção foto Status apareçar tinto normal ruim celular bom erro acontecer bastante erro,positive,sadness
25a64675-0ffd-4aa0-a60d-6104a70b7dc2,Tiktok Lite,levar rápido por abri dar algum problema visualização curtir simplesmente sumir desistir instalar novamente volta vejam ai probleminha ver bu sorridente coração,positive,sadness
8f7aeb5b-a1de-46b7-a08d-daa59c1bfc25,Tiktok Lite,ti to leite bom ter dificuldade hora publicar vídeo em ele dou estrela esperar melhorar,positive,sadness
